stage,Keratinocyte,Mesenchymal.cell,Neural.cell,Osteoblast,Primordial.germ.cell,Spermatocyte
24hpf,0,1,0,0,0,0
72hpf,0.281848056003223,0,0.281848056003223,0.281848056003223,0,0
21Day,0,0.369986860264282,0,0.739973720528564,0,0
3Month,0,0,0,0,0.208034013289345,0.416068026578691
22Month,0,0.136649431988133,0,0,0,0
