stage,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell
24hpf,1,0,0,0,2,0,0,2,0,0
72hpf,0,0,0,0,0,0,0,0,0.563696112006446,0
21Day,0,0,0,0,1.47994744105713,0,0.739973720528564,0,0,0
3Month,0,0.104017006644673,0.104017006644673,0.104017006644673,0,0.104017006644673,0,0,0,0.104017006644673
22Month,0,0,0,0,0.136649431988133,0,0,0,0,0.136649431988133
