stage,Epithelial.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Radial.glia,Smooth.muscle.cell
24hpf,1,0,0,0,0,0,0,0,2,8,0,0
72hpf,0.281848056003223,0,0,0,0,0,0,0.281848056003223,4.79141695205479,1.12739222401289,0.281848056003223,0
21Day,0.369986860264282,0,0,0,0.369986860264282,0,0.369986860264282,1.10996058079285,4.43984232317139,1.47994744105713,0,0
3Month,0,0,0.104017006644673,0.104017006644673,0,0.104017006644673,0,0,0,0,0,0.104017006644673
22Month,0,0.136649431988133,0.273298863976266,0.136649431988133,0,0,0,0.136649431988133,0,0,0,0
