stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,2,3,7,14,0,0,0,0,5,76,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,1.13,0,1.41,0.28,1.69,0,0.85,0,0,0,0,0,0,0,0,0.85,4.79,0.28,5.36,0,0,0,0,14.09,12.4,0,0,0,3.38,0,0.28,1.97,0,0.85,0,0,0
21Day,4.81,0,0.74,6.29,0,11.47,0,9.62,0,0.37,0,0.37,0,0,5.18,1.48,1.48,1.85,2.59,15.54,0,0,0.37,0,9.62,7.77,0,0.37,0,3.33,1.48,1.11,1.85,1.11,0,0,0,2.22
3Month,0,1.04,0.1,6.66,0,0,0.1,0.52,0.1,1.14,1.25,0,8.84,0.83,0.21,3.43,0.31,1.04,1.46,2.91,0.31,0.1,0.83,0.52,0.52,0.1,0.21,0.42,0,0,0.31,16.43,0.1,0,0,0.83,17.16,3.54
22Month,0.27,1.09,0.41,1.23,0,0,0,0,0,0.14,0.82,2.6,19.13,0.27,0.14,2.05,0,0.41,0.96,2.46,0,0.68,0.14,0,0.14,0,0,0.55,0.27,0.14,0.14,2.05,0,0,0,0,0,1.23
