stage,Epithelial.cell,Hepatocyte,Immune.cell,Macrophage,Mesenchymal.cell..caudal.fin.,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Spermatocyte
72hpf,0,0,0,0,0,0.281848056003223,0.281848056003223,0,0
21Day,0.369986860264282,0,0,0,0,0,0,0,0
3Month,0,0.312051019934018,0.104017006644673,0.104017006644673,0.104017006644673,0,0,3.22452720598485,0.104017006644673
