stage,Epithelial.cell,Hepatocyte,Neural.progenitor.cell,Primordial.germ.cell,Retinal.cone.cell,Smooth.muscle.cell
24hpf,0,0,3,0,0,0
21Day,0.369986860264282,0,0,0,0.369986860264282,0
3Month,0.104017006644673,0.104017006644673,0,0.104017006644673,0,0.104017006644673
