stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythrocyte..Liver.,Fibroblast,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,T.cell
24hpf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
72hpf,0,0,0,0.281848056003223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0.84554416800967,0,0,0.281848056003223,0,0,0,0,0
21Day,0,0,0,1.47994744105713,0.369986860264282,0.369986860264282,0,0,0,0,0,0,0,0,0,0,0,0,1.47994744105713,0,0,0,0,0,0.369986860264282,0,0,0.739973720528564,0.369986860264282,0,0,0,0
3Month,0,1.66427210631476,0.104017006644673,5.82495237210167,0,0,0,0,0,0.312051019934018,0,3.22452720598485,0.416068026578691,0,0.520085033223363,0.208034013289345,1.24820407973607,1.45623809302542,3.4325612192742,0.728119046512708,0.104017006644673,1.04017006644673,0.208034013289345,0,0,0,0,0,0.208034013289345,0.104017006644673,0,0,0
22Month,0.273298863976266,7.10577046338292,0.273298863976266,7.92566705531172,0.136649431988133,0,0.546597727952532,0.136649431988133,0.683247159940666,1.50314375186946,0.546597727952532,105.766660358815,1.09319545590506,0.136649431988133,1.2298448878932,0,0.819896591928799,2.4596897757864,4.37278182362026,0,5.60262671151346,0.136649431988133,0,0.136649431988133,0,0.136649431988133,0.136649431988133,0,0.136649431988133,0,0.136649431988133,0.136649431988133,0.409948295964399
