stage,Epithelial.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Mesenchymal.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell
72hpf,0,0,0,0,0,0,0.281848056003223,0,0
21Day,0.369986860264282,0,0,0,0,0,0,0,0
3Month,0,0,0.104017006644673,0,0.104017006644673,0.104017006644673,0,0,0.208034013289345
22Month,0,0.136649431988133,0,0.136649431988133,0,0,0,0.136649431988133,0
