stage,Cardiomyocyte,Endothelial.cell,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Primordial.germ.cell,T.cell
24hpf,0,2,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0
72hpf,0.563696112006446,1.69108833601934,0,0,0,0,0,0,0,0,0.281848056003223,0.84554416800967,0.563696112006446,0.281848056003223,0,0,0
21Day,0,1.10996058079285,0,0,0,0,0.739973720528564,0,0.369986860264282,0.369986860264282,0,0,0.739973720528564,0,0,0,0
3Month,0,0.208034013289345,0,0,0.104017006644673,0.208034013289345,0,0.104017006644673,0.208034013289345,0.104017006644673,0,0.104017006644673,0,0,0,0.312051019934018,0
22Month,0,0.683247159940666,0.136649431988133,0.136649431988133,0.819896591928799,0.409948295964399,0,0,0.683247159940666,0.683247159940666,0,0.136649431988133,0,0.136649431988133,0.273298863976266,0.136649431988133,0.136649431988133
