stage,Cardiomyocyte,Epithelial.cell,Erythroid.progenitor.cell,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,T.cell
24hpf,2,2,0,0,0,0,0,1,1,20,0,0
72hpf,0,0.563696112006446,0,0,0,0,0.563696112006446,1.12739222401289,1.12739222401289,2.25478444802579,0.563696112006446,0
21Day,0,1.10996058079285,0.369986860264282,0,0.369986860264282,0.369986860264282,0,1.47994744105713,0.369986860264282,2.21992116158569,0,0
3Month,0,0,0,0.104017006644673,0,0,0.104017006644673,0,0,0,0,0.104017006644673
