stage,Cardiomyocyte,Epithelial.cell,Ionocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Neural.cell,Primordial.germ.cell,Retinal.cell,Retinal.pigment.epithelial.cell,Spermatocyte,T.cell
72hpf,0,0,0,0,0,0,0,0,0,0.563696112006446,0,0
21Day,0.369986860264282,0,0.369986860264282,0.369986860264282,0.739973720528564,0,0.369986860264282,0,0.369986860264282,1.10996058079285,0,0
3Month,0,0.208034013289345,0,0,0,0.208034013289345,0,0.104017006644673,0,0,0.104017006644673,0.104017006644673
