stage,Epithelial.cell,Erythroid.progenitor.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell
24hpf,0,0,0,0,0,0,0,1
72hpf,0,0,0,0,0,0,0.563696112006446,0.563696112006446
21Day,0,0.369986860264282,0,0,0,0.739973720528564,0.369986860264282,0
3Month,0.208034013289345,0,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673,0,0
