stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Goblet.cell,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Nephron.cell,Neural.cell,Neurosecretory.cell,Oocyte,Pancreatic.cell,Primordial.germ.cell,Retinal.cone.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0.281848056003223,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,0,0,10.3596320873999,1.47994744105713,0,0,0,0,0.369986860264282,0,0.369986860264282,5.17981604369995,1.84993430132141,0.739973720528564,0,1.84993430132141,0,0,0,0,0.369986860264282,0,0.369986860264282,0,0
3Month,0,0.104017006644673,10.9217856976906,0,0,0,0.520085033223363,0.208034013289345,0,0.312051019934018,3.4325612192742,0.520085033223363,0.624102039868036,0,0.208034013289345,1.76828911295943,0.208034013289345,0.312051019934018,0.104017006644673,0,0,0.624102039868036,0,0.104017006644673,0.104017006644673
22Month,0.136649431988133,0,3.68953466367959,0,0.136649431988133,0.136649431988133,1.36649431988133,0,0.136649431988133,0.409948295964399,0.136649431988133,0.273298863976266,0.136649431988133,0.136649431988133,0,0.273298863976266,0.136649431988133,0,0,0.273298863976266,0,0.136649431988133,0,0,0
