stage,Cardiomyocyte,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythroid.progenitor.cell,Fibroblast,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell,Spermatocyte
24hpf,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
72hpf,0.281848056003223,0,0,0.281848056003223,0,0,0,0,0,0,0,0.281848056003223,0.563696112006446,0,5.07326500805802,0.281848056003223,0,0,0,0.281848056003223,0,0,0
21Day,0.739973720528564,0.369986860264282,0,0,0.369986860264282,0,0,0,0,0,0,0,1.10996058079285,0,2.21992116158569,0,0,0.369986860264282,0.739973720528564,0,0,0,0
3Month,0,0,0.416068026578691,0,0,0.104017006644673,0.104017006644673,0,0.104017006644673,0.104017006644673,0.104017006644673,0.312051019934018,0.104017006644673,0.104017006644673,0,0,0.208034013289345,0,0.104017006644673,1.56025509967009,0.104017006644673,0.104017006644673,4.05666325914223
22Month,0.136649431988133,0,0,0,0,0,0,0.136649431988133,0.273298863976266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
