stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,9,6,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,2,9,64,0,0,0,0,15,517,0,0,12,0,0,0,0,0,2,0,0,0
72hpf,5.07,2.82,0,1.41,0.85,1.41,0,0.56,0,0,0.56,0,0,0,2.25,0,0,1.69,1.41,37.77,0,0.56,0.56,0,149.66,105.97,0.28,0.85,23.96,0,0,10.71,0.56,0.85,0.85,0,0,0.28
21Day,12.58,1.11,0,2.96,0,9.25,0,7.77,0,0.37,2.22,0,1.11,1.11,19.61,1.11,0.37,3.7,5.55,67.71,0,0,5.18,0,74.37,46.25,0,0.74,30.71,7.4,0.74,5.92,0.37,3.33,1.11,0,0,11.84
3Month,0,1.14,0,2.7,0,0,0.31,0.31,0.21,0.21,6.03,0,8.01,3.54,1.98,1.56,0.62,1.56,3.95,5.2,1.35,0,0.62,0.21,0.21,0.1,0.52,0.21,0.21,0.42,9.36,0.1,0,0,0.1,0.94,2.7,6.87
22Month,0.14,2.32,0.14,1.09,0,0,0.14,0.27,0,0.14,7.93,0.96,20.09,2.05,4.37,1.23,0.14,0.14,3.01,4.65,0.27,0.41,0.27,0.14,0.55,0.14,0,0.82,0.55,0.14,2.19,0.27,0,0,0,0.14,0,1.64
