stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0.281848056003223,0,0.281848056003223,0,0,4.50956889605157,0.281848056003223,0,0,0,0.281848056003223,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0,0,0,1.10996058079285,0,0,0,0.739973720528564,0,0,0
3Month,0,0.104017006644673,1.04017006644673,0.312051019934018,0.104017006644673,2.08034013289345,0.520085033223363,0.208034013289345,0.104017006644673,0.312051019934018,0.312051019934018,0.208034013289345,0.208034013289345,0,0,0.728119046512708,0.104017006644673,1.24820407973607,0.104017006644673,0,0.104017006644673,60.9539658937782,0.312051019934018
22Month,0,0,0.136649431988133,0,0.136649431988133,0.819896591928799,0,0,0,0,0.136649431988133,0,0,0.136649431988133,0,0.683247159940666,0,0,0,0,0,0,0
