stage,Erythrocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Radial.glia
24hpf,0,1,0,1,1,3,0,0
72hpf,0,0,0,0,3.10032861603546,0,0.281848056003223,0.563696112006446
21Day,0.369986860264282,0,0.369986860264282,0,0.739973720528564,0,0,0
