stage,Epithelial.cell,Hepatocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Retinal.cone.cell
24hpf,0,0,0,1,0,4,0
72hpf,0,0,0.281848056003223,0,0.563696112006446,0.563696112006446,0
21Day,0.369986860264282,0.369986860264282,0,0,0,0,0.369986860264282
