stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5,3,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,0.56,0.28,0,3.38,0,20.86,0,0,0,0.28,0,0,0,0,0,0,0.28,15.22,0.28,3.38,0,0.56,0,0,7.05,2.25,0,0.28,5.07,0,0,2.25,0.56,0,0,0,0,0
21Day,1.85,0,0.37,5.92,0.74,8.51,0,0.74,0.37,0.37,0,0,0.74,0,2.22,1.11,0,4.81,0.74,9.99,0,0,0.37,0,7.4,1.48,0.37,0,8.51,0.74,0.74,0.74,2.22,5.55,0.74,0,0,1.11
3Month,0,0.42,0,3.85,0.1,0,0,0,0.1,0.94,0.1,0,1.35,0.62,0.21,0.52,0.1,3.22,0.1,11.65,6.24,0,0.1,0.1,0.21,0,0.21,0,0.21,0.1,1.04,0.1,0,0,0.21,0.21,0.94,1.25
22Month,0,0.55,0,0.41,0,0,0.27,0.27,0,0.82,1.23,0,2.6,0.41,0.27,0.68,0.14,0.82,0.68,15.03,0.55,0,0.14,0,0,0.27,0.14,0,0,0.14,1.23,0.82,0,0,0.14,0.14,0,0.68
