stage,Epithelial.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Macrophage,Mesenchymal.cell,Neural.cell
21Day,0,0,0,0,0,0,0.369986860264282,0
3Month,0.104017006644673,0,0,0,0.104017006644673,0.104017006644673,0,0
22Month,0.546597727952532,0.273298863976266,0.819896591928799,0.136649431988133,0,0,0,0.136649431988133
