stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,10,6,0,20,3,0,0,0,0,0,0,1,0,0,0,0,6,6,13,38,0,0,0,0,16,236,1,0,0,12,0,0,0,0,0,0,0,0,0,0
72hpf,10.15,9.86,0,11.84,2.82,14.09,0,0.85,0,0.28,0.28,0,0,0,2.54,0,5.64,32.13,2.82,34.39,0,0.85,0.56,0,126.27,57.22,0,2.54,0,35.79,0.56,0,0,18.32,1.13,2.25,3.66,0,0,0
21Day,11.84,2.96,0,24.05,2.59,18.13,0,17.39,0,2.59,0,0,0.74,1.85,17.76,0.37,0.74,5.92,8.88,39.22,0,0,2.96,0,36.63,15.91,1.11,1.85,0,13.69,3.7,0,0.37,2.22,1.48,1.85,0,0.74,0,5.92
3Month,0.94,6.66,1.25,54.92,0.94,0,1.87,1.66,9.99,15.08,0.21,0,175.68,16.85,2.5,29.85,6.24,19.04,18.2,24.44,5.41,0.21,10.71,4.78,3.85,0.73,4.26,5.3,0,1.98,3.33,0.21,61.27,1.46,0.21,0,0.42,5.93,13.83,12.48
22Month,0.14,8.75,1.91,11.21,0.27,0,1.91,2.19,2.73,33.75,4.24,0,176.41,16.81,7.24,22.68,0.82,2.73,24.19,13.39,0.68,2.73,2.32,0.27,1.5,0.27,2.19,7.11,2.05,0.68,0.41,0,19.27,0.82,1.23,0,0,0.41,0,7.79
