stage,Epithelial.cell,Erythroid.progenitor.cell,Granulocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Smooth.muscle.cell
24hpf,0,0,0,0,1,0,6,0,0,0,0
72hpf,0,0,0,0.281848056003223,0,0.563696112006446,1.40924028001612,0,0,0,0
21Day,0.369986860264282,0.369986860264282,0,0,1.47994744105713,0,0.369986860264282,0.369986860264282,0.739973720528564,0.369986860264282,0
3Month,0,0,0,0.104017006644673,0,0,0,0,0,0,0.104017006644673
22Month,0.136649431988133,0,0.136649431988133,0,0,0,0,0,0,0,0
