stage,Cardiomyocyte,Endothelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Mt.rich.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Smooth.muscle.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0.563696112006446,0,0,0
21Day,0.369986860264282,0,0,0,0,0,0.369986860264282,0,0,0,0,0,0.369986860264282,0,0,0
3Month,0,0,0.104017006644673,0,0.312051019934018,0.104017006644673,0,0,0,0,0,0,0,0,0,0
22Month,0.136649431988133,0.136649431988133,0,0.273298863976266,3.00628750373893,0.136649431988133,0,0.273298863976266,0.409948295964399,0.273298863976266,0.136649431988133,0,0,0,0.136649431988133,0.136649431988133
