stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,4,0,0,0,0,4,381,0,0,0,0,0,0,0,0,1,0,0,0
72hpf,0.85,0.28,0,0.56,1.69,0.85,0,0.28,0,0,0,0,0,0,1.13,0,0.56,1.13,0,2.25,0,0.28,0,0,31.29,61.16,0,0.56,1.97,0.28,0,44.25,0,0,0,0,0,0
21Day,1.48,0,0,2.22,1.11,3.33,0,3.7,0,0,1.11,0,1.11,0,12.58,0.37,0,0.37,1.11,4.07,0,0,0,0,15.17,30.34,0,0,1.11,2.59,0.37,10.73,0,0.37,0.37,0,0,0.37
3Month,0,0.1,0.1,0.42,0.21,0,0.1,0.21,0.21,0.21,0.83,0,3.02,0.21,2.91,0.52,0.21,0.1,0.73,2.08,0.1,0,0.42,0.31,0.73,0.21,0,0,0,0.1,0.62,0.21,0,0,0.1,0.1,0.73,1.25
22Month,0.14,0.14,0,1.37,0.14,0,0.41,0.27,0.14,0.14,1.5,0.14,10.8,0.14,4.51,0.68,0,0.14,1.37,0.96,0,0,0.14,0,1.09,0.41,0.27,0,0,0.14,2.19,0.14,0.14,0,0,0,0,0.27
