stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,0,0,4,1,1,0,0,0,0,0,0,0,0,0,2,8,1,32,0,0,0,0,9,325,0,0,6,0,0,0,0,0,0,0,0,0
72hpf,0.85,0.56,0,3.66,0,1.41,0,0.56,0,0,0,0,0,0.28,0,1.41,2.25,0.28,7.89,0,0.28,0.28,0,27.06,45.1,0.28,0,2.82,0.85,0,1.41,0.28,0,0.28,0,0,0
21Day,1.85,0,0,4.44,0.37,5.92,0,3.33,0,0.74,0,0,0,1.85,0,0.74,0,0.37,5.18,0,0,0.37,0,8.88,11.1,0,0.37,0.37,1.11,0.37,2.22,0,0.37,0.74,0,0,1.11
3Month,0.1,0.31,0,5.2,0,0,0.21,0.52,0.83,1.25,0,3.64,0.83,0.42,0.83,0.52,1.66,1.14,1.98,0.1,0,0.42,0.42,0.31,0,0.31,0.21,0,0.42,50.86,0,0,0,0.1,1.14,1.04,0.94
22Month,0,0.41,0.41,2.19,0,0,0,0,0.41,2.32,0.27,5.74,0.96,2.05,1.37,0,0.41,1.37,3.28,0.14,0.27,0,0,0.14,0.27,0.41,0.41,0.27,0.14,9.84,0.27,0,0,0,0,0,0.27
