stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,28,9,0,58,10,1,0,2,0,0,0,3,1,0,1,0,8,15,10,289,0,0,0,0,132,4724,1,0,0,46,0,0,3,0,0,6,0,0,0
72hpf,65.39,7.61,0,49.04,12.97,43.97,0,5.36,0,0,0,0.56,0.56,0,6.48,0,10.99,64.26,6.2,234.5,0,3.38,4.51,0.56,3012.39,1681.51,3.1,34.67,0,154.17,5.36,0,450.39,2.54,3.66,14.66,0,0,0
21Day,34.78,1.85,1.11,55.5,3.7,29.6,0,16.28,0,1.48,0.37,0,4.81,1.48,48.47,8.51,2.59,20.72,9.62,256.03,0.37,0.37,6.29,0,827.66,395.15,2.22,15.91,0,76.59,36.26,2.59,101.01,6.29,10.73,3.33,0,0,10.73
3Month,0.1,0.42,0.1,4.06,0,0,0.21,0.42,0.62,1.35,0,0,4.37,0.73,0.73,2.08,0.21,1.35,1.56,9.26,2.91,0.1,0.52,0.1,12.59,3.12,3.12,2.7,0,0.21,1.25,59.19,0.62,0,0,0.73,0.52,1.98,2.29
22Month,0.41,0.41,0.14,2.87,0.14,0,0.27,0,0.55,1.91,0.41,0,15.71,0.68,3.28,4.24,0,0.68,2.32,11.89,0.68,0.82,0.14,0,14.76,2.19,5.74,1.91,0.14,0,0.14,16.67,2.32,0.27,0,0.68,0,0,1.23
