stage,Epithelial.cell,Erythrocyte,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,2,1,4,0,0,0,0
21Day,0,0.369986860264282,0,0,0,0.739973720528564,0,0.369986860264282,0,0,0
3Month,0.208034013289345,0,0.104017006644673,0,0.208034013289345,0,0,0,1.35222108638074,0.624102039868036,0
22Month,0,0,0,0.136649431988133,0,0,0,0,0.546597727952532,0,0.136649431988133
