stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,44,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,0,0,0,1,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,6.76,0.56,0,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0,3.1,0.56,14.66,0,0,0,0,5.07,0.85,0,1.69,0,4.23,0,0,0.56,0,0,3.95,0,0,0
21Day,5.18,2.59,0,7.77,0,1.11,0,0,0,0,0,0,0,2.22,0.37,0,2.22,7.77,11.47,0.74,0,1.11,0,12.58,1.11,0,5.92,0,24.42,1.11,0,2.59,0,1.48,9.62,0,0,0
3Month,0.1,0.52,0.1,2.18,0,0,0,0.31,0.1,1.04,0,2.08,2.5,0,0.42,0.83,0.42,3.85,13.31,1.25,0,0.52,0.1,0.1,0,0.21,4.68,0,0.21,0.21,1.66,17.89,0.1,0,0.1,0.52,0.94,0.83
22Month,0,0.96,0,1.91,0,0,0.14,0,0,1.5,0.68,6.83,0.82,0.14,1.09,0.14,0.41,4.1,7.93,0.41,0.27,0.27,0,1.78,0,0.27,9.57,0.14,0,0.14,2.73,61.22,1.64,0,0.27,0.14,0,0.68
