stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,0,0,0,0,0,24,1,0,0,1,0,0,0,0,0,0,0,0
72hpf,0.56,1.69,0,1.69,1.13,0.28,0,0,0,0,0,0,0,0,0,0.28,1.41,0,4.51,0,0,0,0,12.68,5.64,0,0.56,0,5.64,0,0,0,0.56,0,0,0,0
21Day,0.74,0.37,0,0.37,0.37,0,0,0,0,0,0,0.37,0,0.74,0,0,0.37,0,2.96,0,0,0,0,1.85,1.48,0,0,0,1.11,0.37,0,0,0,0,0,0,0
3Month,0,0.73,0,5.2,0.1,0,0.1,0.1,1.04,0.31,0,23.61,0.42,0.1,2.39,0.1,2.39,0.52,2.81,0.31,0,0.31,0.1,0.42,0.1,0.31,0.21,0,0.42,0.62,15.91,0.1,0,0.31,0.73,23.72,0.94
22Month,0.14,0.55,0.27,2.05,0,0,0.41,0,0.82,1.09,2.73,63.95,0.27,0.41,3.55,0,0.14,0.68,2.6,0,0.41,0.27,0.14,0.41,0.14,0.27,0.14,0.68,0,0.14,4.65,0.41,0,0.14,0.27,0,0.55
