stage,Endothelial.cell,Epithelial.cell,Hepatocyte,Ionocyte,Mesenchymal.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Spermatocyte
24hpf,0,0,0,0,0,1,0,0,1,0
72hpf,0,0.281848056003223,0,0.281848056003223,1.40924028001612,0,0,0,0.281848056003223,0
21Day,0,0,0,0,0.739973720528564,0,0,0.739973720528564,0,0
3Month,0,0,0,0,0,0,0.104017006644673,0.104017006644673,0,0.104017006644673
22Month,0.136649431988133,0,0.273298863976266,0,0,0,0,0,0,0
