stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,13,1,0,21,1,1,0,0,0,0,0,2,0,0,0,0,1,4,6,31,0,1,0,0,11,391,0,0,0,3,0,0,0,0,0,0,0,0,0,0
72hpf,6.48,1.13,0,9.58,2.82,1.69,0,0.56,0,0.28,0,0.28,0.56,0,1.13,0.28,18.6,14.94,1.69,18.88,0,12.97,1.13,2.54,25.93,81.45,0.28,0.85,0,14.37,2.82,0,0.56,10.99,1.13,0.85,1.13,0,0,0
21Day,16.28,2.22,2.59,35.15,1.48,6.29,0,12.21,0,0,0,0,18.87,0.74,15.91,26.27,3.33,11.1,5.92,48.47,0,0,4.81,1.48,14.43,43.29,0.37,0.37,0,18.87,7.03,0,2.22,9.99,1.85,1.48,2.59,0,0,3.7
3Month,1.25,2.6,9.67,70.94,0.42,0,4.16,3.54,16.23,8.95,0.1,0,1024.88,10.09,5.3,194.82,6.76,22.26,15.39,29.54,5.51,3.12,6.66,17.06,1.35,0.83,4.68,1.14,0,1.35,16.85,0.1,47.74,0.52,0.1,0,0.21,3.74,5.62,7.8
22Month,0.27,5.6,6.29,28.83,0.41,0,3.83,1.5,6.29,7.38,11.34,0,721.37,5.33,13.8,154.28,1.09,6.29,14.48,27.33,0.82,30.88,3.55,0.68,1.09,0.41,3.55,3.01,1.64,0.82,1.09,0,14.48,2.6,0.68,0,0,0.41,0,3.42
