stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Hepatocyte,Immune.progenitor.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Radial.glia,Retinal.cell,Retinal.cone.cell,Retinal.pigment.epithelial.cell,Spermatocyte
24hpf,1,0,3,0,1,0,0,0,1,3,18,0,0,5,106,3,0,0,0,0,0,0
72hpf,0,0.281848056003223,0,0.281848056003223,0,0,0.281848056003223,0.563696112006446,1.12739222401289,0.281848056003223,3.38217667203868,0.281848056003223,0,2.53663250402901,11.8376183521354,2.53663250402901,0,0.563696112006446,0,0,0.281848056003223,0
21Day,0.739973720528564,0,1.47994744105713,0.369986860264282,0.369986860264282,0.369986860264282,0.369986860264282,0,0.739973720528564,0,5.54980290396423,0,0.369986860264282,0.739973720528564,6.65976348475708,1.47994744105713,0.369986860264282,0.739973720528564,0.369986860264282,0.369986860264282,0,0
3Month,0,0,0,0,0,0.104017006644673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104017006644673
