stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,1,0,36,1,1,0,0,0,0,0,2,0,0,1,0,5,17,7,42,0,0,0,2,11,405,0,0,4,0,0,0,0,0,1,0,0,0
72hpf,2.54,1.97,0,3.1,0.56,0.56,0,0,0,0,0,0,0,0,0,0,2.82,9.58,1.13,14.37,0,1.97,0.28,0,21.14,54.96,0.28,0,8.74,0.28,0,8.74,0,0.28,0.56,0,0,0
21Day,2.96,0,0,4.07,0,2.59,0,2.22,0,0,0,0,0,0,1.85,0,0,2.59,0.37,7.03,0,0,1.11,0,1.85,7.4,0,0,3.7,0,0,0,0,0,0,0,0,0.74
3Month,0.21,0.1,0,1.98,0,0,0.1,0.21,0.31,0.52,0,0,0.21,0.73,0.94,0.1,0,0.62,0.62,1.77,0.31,0,0.21,1.25,0.1,0,0.1,0.1,2.18,0,4.58,0.1,0,0,0,0.1,3.95,1.66
22Month,0,0.41,0.55,3.55,0,0,0,0,0.14,3.01,0.14,0,3.28,0.68,4.1,4.78,0.55,0.14,5.74,1.37,0,0,0,0.41,0.14,0.27,0.27,0,3.14,0.27,1.64,0.82,0.14,0,0.14,0.27,0.14,1.23
