stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,60,31,0,124,5,5,0,0,0,0,1,1,13,1,0,1,0,20,29,56,198,0,0,0,4,105,1599,2,0,0,28,0,0,0,0,0,0,6,0,0,0
72hpf,102.03,34.95,0,153.61,39.74,252.25,0,9.3,0,0.28,3.38,0.28,0,1.13,0,21.98,0,91.88,191.94,39.74,390.36,0,31.85,10.99,6.76,2465.89,1580.6,6.48,12.4,0,369.22,12.97,0,3.38,167.98,26.21,15.5,18.32,0,0,0.56
21Day,219.77,35.15,12.21,943.84,23.68,307.46,0,94.72,0,4.44,31.45,1.48,0,20.72,8.14,327.07,23.68,67.71,408.47,127.65,790.29,0.37,0.37,116.92,2.59,903.88,668.94,9.62,19.61,0,386.64,92.5,0,17.76,57.72,39.96,88.43,17.76,4.44,0.74,175
3Month,3.43,39.73,10.61,325.78,2.18,0,7.59,12.48,1.14,50.86,103.29,0.52,0,434.9,92.37,31.31,133.35,36.09,83.94,115.87,138.24,37.34,2.08,30.16,21.84,14.15,6.87,14.25,10.71,0,8.95,15.29,0.31,520.4,7.59,0,0.1,3.02,27.77,321.52,232.79
22Month,2.73,135.69,26.1,279.45,2.73,0,8.61,13.39,0.96,47.42,315.66,72.01,0,1251.85,49.88,58.21,210.17,14.35,29.38,155.64,177.51,9.43,47.01,31.84,1.09,22,7.93,26.92,23.09,11.21,6.97,3.83,0,96.61,23.09,21.73,0,2.05,7.52,1.37,126.67
