stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,1,0,0,0,0,0,0,0,0,0,0,1,1,0,9,0,0,0,0,2,0,0,0,0,0,0,0
72hpf,0,0,0,0.84554416800967,0,0,0,0,0,0,0,1.69108833601934,0.84554416800967,0,0,0,0,0,0.563696112006446,0.563696112006446,0,0.281848056003223,0,0,0,0,0
21Day,0,0,0,0,0.369986860264282,0,0,0,0,0,0.369986860264282,0,0.369986860264282,0,0,0,0,0,0.369986860264282,0,0,0.369986860264282,0,0,0,0,0
3Month,0,0,0.832136053157381,13.3141768505181,0.104017006644673,0.312051019934018,7.69725849170578,0.104017006644673,0.832136053157381,0.312051019934018,15.0824659634775,0,0.208034013289345,0.624102039868036,0.208034013289345,0.104017006644673,0.312051019934018,0.104017006644673,0.104017006644673,0,0.208034013289345,0,0.416068026578691,0.416068026578691,0.104017006644673,1.1441870730914,0.416068026578691
22Month,0,0.136649431988133,0.683247159940666,10.5220062630862,0,0,1.50314375186946,0,0.546597727952532,0,8.47226478326425,0,0,0.136649431988133,0,0.136649431988133,0.136649431988133,0,0.136649431988133,0,0,0,0,0,0,0,0.136649431988133
