stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythrocyte..Liver.,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Pancreatic.cell,Pancreatic.macrophage,Primordial.germ.cell,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0.281848056003223,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,0,0,0,2.95989488211426,0,0.369986860264282,0,0,0,0.369986860264282,0,0,0,0.739973720528564,0,0,0.369986860264282,6.2897766244928,0.369986860264282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3Month,0.104017006644673,0.104017006644673,0.312051019934018,5.3048673388783,0.104017006644673,0,0.312051019934018,0.104017006644673,1.97632312624878,3.95264625249756,0,4.78478230565494,8.11332651828446,0.312051019934018,11.12981971098,0.520085033223363,0.624102039868036,8.21734352492914,0.520085033223363,0.208034013289345,1.45623809302542,0.208034013289345,0,0.104017006644673,0,0.104017006644673,0.104017006644673,0.104017006644673,0.416068026578691,0,0.104017006644673,0.208034013289345,1.97632312624878
22Month,0,0.819896591928799,1.2298448878932,4.09948295964399,0,0,0.546597727952532,0,2.4596897757864,7.51571875934732,0.683247159940666,7.78901762332359,2.8696380717508,0.683247159940666,15.7146846786353,0.273298863976266,0.273298863976266,12.0251500149557,0.956546023916932,0,0.409948295964399,0,0.273298863976266,0,0.409948295964399,0,0.409948295964399,0,0.273298863976266,0.273298863976266,0,0,0.956546023916932
