stage,Keratinocyte,Mesenchymal.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,T.cell
72hpf,0.281848056003223,0.281848056003223,0,0.281848056003223,0,0
21Day,0,0,0.739973720528564,0,0,0.369986860264282
3Month,0,0,0,0,0.312051019934018,0
