stage,Cardiomyocyte,Epithelial.cell,Granulosa.cell,Hepatocyte,Intestinal.bulb.cell,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell
24hpf,0,0,0,0,0,0,0,0,2
72hpf,0.281848056003223,0,0,0,0,0,0.281848056003223,2.81848056003223,0
21Day,0,0,0,0,0,0,0,1.10996058079285,0.369986860264282
22Month,0,0.136649431988133,0.409948295964399,1.36649431988133,0.136649431988133,0.136649431988133,0,0,0
