stage,Cardiomyocyte,Epithelial.cell,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Radial.glia,Retinal.cone.cell,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,T.cell
24hpf,0,1,0,0,0,0,0,0,0,0,9,1,0,0,2,0,0,0,1,0,0
72hpf,0,0.84554416800967,0,0,0,0,0,0,0,0,11.5557702961322,0,0.281848056003223,0.563696112006446,0.563696112006446,0,0,0,0,0,0
21Day,0,11.0996058079285,0,0,0,0,0,0.369986860264282,0,0,4.43984232317139,0.369986860264282,0.739973720528564,0.369986860264282,1.47994744105713,0,0.739973720528564,0.369986860264282,0.369986860264282,0,0
3Month,0,8.42537753821848,0.104017006644673,0.104017006644673,0.312051019934018,0.520085033223363,0.104017006644673,0.208034013289345,0.104017006644673,0.416068026578691,1.35222108638074,0,0,0,0,0.208034013289345,0,0,0,0.104017006644673,0.104017006644673
22Month,0.136649431988133,0.683247159940666,0,0,0.136649431988133,0.409948295964399,0,0,0,0.136649431988133,0,0,0,0,0,0,0,0,0,0,0
