stage,Epithelial.cell,Keratinocyte,Mesenchymal.cell,Neural.progenitor.cell
24hpf,0,0,1,2
72hpf,0,0.563696112006446,0,0
21Day,0.369986860264282,0,0.369986860264282,0.369986860264282
