stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0,0,0.28,0,1.13,0,0.28,0,0,0,0,0,0,0,1.13,2.82,0,1.97,0,0.56,0,0,1.13,3.38,0,0.28,0,1.13,0,0,0,0.28,0.28,0,0,0,0,0
21Day,0.37,0.37,0.37,3.7,0.37,0.74,0,0,0,0,0,0,0,0.37,1.48,0,0.74,0,4.07,0,0,0.37,0,0.37,1.11,0,0,0,1.48,0,0,0,0.37,0,0.37,0,0,0,0
3Month,0.1,0.73,0.31,5.72,0,0,0.21,0.1,2.5,1.77,0,3.43,0.42,0.31,10.92,0.42,1.14,0.52,1.35,0.52,0,1.04,0.83,0.21,0,1.14,0,0,0,0.31,0.1,5.41,0.21,0,0,0,0.42,0.73,0.73
22Month,0,0.41,0.41,2.19,0,0,0,0,0.55,5.06,1.78,24.87,0.68,0.41,7.38,0.14,0.55,1.23,1.09,0,0.55,0.55,0.14,0,0.14,0.41,0.41,0.27,0.14,0,0,0.68,0,0.27,0,0.14,0.14,0,0.14
