stage,Cardiomyocyte,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythroid.progenitor.cell,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Radial.glia,Retinal.cell,Retinal.cone.cell,T.cell
24hpf,1,0,0,0,0,0,0,0,0,0,0,1,0,1,67,0,0,0,0,0,0
72hpf,0.281848056003223,0,1.40924028001612,0.281848056003223,0.563696112006446,0,0,0,0,0.84554416800967,0,0.84554416800967,0.563696112006446,2.81848056003223,1.69108833601934,81.1722401289283,0,0.281848056003223,0.84554416800967,0,0
21Day,1.10996058079285,0.369986860264282,1.84993430132141,0,1.84993430132141,0.739973720528564,0.739973720528564,0.369986860264282,0.369986860264282,1.47994744105713,0.369986860264282,1.47994744105713,0,2.58990802184998,1.10996058079285,68.4475691488922,1.84993430132141,0,3.69986860264282,5.54980290396423,0.369986860264282
22Month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409948295964399,0,0
