stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,5,9,1,103,0,1,0,0,0,0,0,0,1,0,0,0,0,11,9,6,41,0,0,0,0,8,306,1,0,0,4,0,0,0,0,0,2,0,0,0
72hpf,31.85,44.25,0,82.02,18.88,8.74,0,0,0,0.28,0,0,0,0.56,0,1.97,0,22.27,75.54,0.85,120.35,0,1.69,7.05,0,116.69,104.57,5.64,1.41,0,83.71,0.85,0.85,10.99,0.28,0.28,17.19,0,0,0
21Day,34.41,17.76,1.11,184.62,7.03,17.02,0,8.51,0,1.85,3.7,0.37,0,1.85,0.74,21.09,3.7,12.95,102.49,8.14,233.83,0,0,25.9,0.74,47.36,31.82,5.92,4.44,0,85.47,13.32,1.48,5.18,1.11,2.59,3.7,2.96,0,5.92
3Month,3.02,34.22,2.5,157.9,2.81,0,0.94,1.14,0.1,34.64,28.92,0.73,0,35.68,6.87,7.7,11.96,22.78,107.97,24.96,96.32,23.61,0.21,28.08,4.99,5.2,2.08,16.54,22.05,0,13.42,4.78,51.07,0.83,0.1,0,2.39,94.14,34.64,20.08
22Month,1.64,33.21,5.74,54.39,1.5,0,2.19,0.82,0,19.68,50.01,6.29,0,37.99,2.05,16.26,12.98,6.01,25.14,19.68,44,1.23,1.23,17.76,0.41,2.32,1.09,16.26,35.26,1.78,5.06,0.55,10.52,1.91,0.14,0,0.41,16.94,0,6.7
