stage,Endothelial.cell,Epithelial.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0.84554416800967,1.12739222401289,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0.369986860264282,0,0.739973720528564,0,0.369986860264282,0,0,0,0
3Month,0.104017006644673,0.208034013289345,0.104017006644673,0.624102039868036,0.104017006644673,0.208034013289345,0.208034013289345,0,0,0.104017006644673,0,0,0,0.416068026578691,0.312051019934018,0.104017006644673,0.208034013289345
22Month,0,0,0,0.136649431988133,0.136649431988133,0,0,0.136649431988133,0,0,0,0,0,0,0,0,0
