stage,Endothelial.cell,Epithelial.cell,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.progenitor.cell,Oligodendrocyte,Radial.glia
24hpf,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3Month,0,0.312051019934018,0,0,0,0,0,0,0,0,0,0,0,0
22Month,0.409948295964399,0.956546023916932,0.136649431988133,0.136649431988133,0.273298863976266,3.82618409566773,0.136649431988133,0.409948295964399,0.136649431988133,0.819896591928799,0.136649431988133,0,0.409948295964399,0.136649431988133
