stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4,5,0,29,0,0,0,0,0,0,1,0,1,0,0,0,0,7,15,11,67,0,0,0,0,27,448,0,0,7,0,0,0,1,0,0,1,0,0,0
72hpf,20.57,5.92,0,30.16,9.3,7.05,0,1.13,0,0,0.56,0.28,0,0.56,0,1.13,0,9.02,60.03,3.95,86.53,0,1.69,1.13,0.28,614.43,259.3,0.56,3.38,66.52,0,0,0,31,3.95,2.54,6.48,0,0,0.28
21Day,17.39,1.85,0.37,61.79,4.07,27.01,0,13.32,0,1.11,1.85,0.74,0,1.11,1.85,27.01,2.96,5.55,39.22,9.25,72.15,0,0,5.18,0.74,134.68,79.18,0,4.81,25.53,11.84,0,0,9.62,2.22,6.29,2.22,0,0,20.35
3Month,0.94,8.63,1.66,104.33,1.25,0,1.66,2.81,0.73,10.09,26.32,0.42,0,65.95,43.48,6.87,38.07,9.99,29.23,23.92,31.83,6.66,0.21,7.28,10.51,5.41,1.25,4.89,2.7,1.46,2.29,0.1,3.54,1.14,0.31,0,0.62,12.48,3.22,68.13
22Month,0.27,8.06,1.37,37.58,0.27,0,0.96,1.64,0,4.24,40.31,8.06,0,79.67,23.64,7.52,28.97,2.46,7.38,27.06,18.58,0.96,2.05,3.01,0.14,4.1,0.68,4.1,4.92,0.41,0.55,0,0.27,3.42,1.5,0,0.14,1.09,0,30.61
