stage,Enterocyte,Epithelial.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0.84554416800967,0.563696112006446,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0.369986860264282,0,0.369986860264282,0,0,1.10996058079285,0,0,0
3Month,0.208034013289345,0.312051019934018,0.104017006644673,1.24820407973607,0.104017006644673,0.416068026578691,0.208034013289345,0.208034013289345,0.208034013289345,0.104017006644673,0.208034013289345,0,0.208034013289345,32.2452720598485,0.416068026578691,4.36871427907625,0.104017006644673
22Month,0,0.136649431988133,0,0.136649431988133,0,0,0,0,0,0,0.136649431988133,0,0,6.42252330344226,0,0,0
