stage,Enterocyte,Epithelial.cell,Ionocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell
24hpf,0,0,0,1,0,2
72hpf,0,0,0,0,0.281848056003223,0.281848056003223
21Day,0,0,0,0,0.369986860264282,0.369986860264282
3Month,0.104017006644673,0.104017006644673,0.104017006644673,0,0,0
