stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,9,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,48,0,0,0,0,18,305,0,0,13,0,0,0,0,0,1,0,0,0
72hpf,43.12,10.71,0,29.03,9.3,30.16,0,1.69,0,0,0.85,0,0.28,0,2.82,0,10.15,50.73,9.02,246.34,0,3.1,6.76,1.69,3336.8,222.38,6.2,9.02,197.86,1.13,1.13,42.28,2.54,2.25,8.46,0,0,0
21Day,51.06,8.88,4.07,68.45,5.18,44.77,0,12.95,0,1.48,3.7,1.11,7.4,0.74,40.33,9.99,5.55,32.19,27.01,678.93,0.37,0.74,37,0.37,1170.27,166.86,4.44,9.62,156.5,46.62,7.4,37.74,8.14,13.69,11.1,0,0,17.76
3Month,0.94,10.3,0.52,35.78,0.62,0,0.94,1.66,0.73,2.7,10.3,0.31,25.28,7.59,4.99,7.49,1.56,11.34,19.56,74.48,16.75,0,6.14,3.12,6.45,2.08,8.11,3.85,3.54,2.18,111.09,1.98,0,0,1.56,11.23,9.15,26.21
22Month,0.55,9.98,0.55,17.63,0.14,0,0.68,1.09,0.41,1.64,14.48,18.04,69.83,8.88,9.98,9.84,1.09,3.28,23.23,78.98,3.96,3.14,4.78,0,6.15,0.27,7.79,6.7,3.01,0.55,37.58,6.01,0.27,0,0.55,2.05,0,12.16
