stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,14,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,56,0,0,0,0,13,420,1,0,0,16,0,0,0,0,0,0,0,0,0,0
72hpf,11.84,4.79,0,11.27,2.54,3.1,0,0.28,0,0,0.28,0,0,0,0.56,0,2.25,31.57,0.56,33.82,0,0.85,1.97,0.28,181.51,103.44,0.56,2.82,0,32.41,0.28,0,0,23.68,10.15,4.79,3.95,0,0,0
21Day,8.88,2.22,0.37,22.2,0.74,2.59,0,0.74,0,0.37,0.74,0,1.48,0,5.55,1.11,2.22,8.88,3.7,44.03,0,0,9.25,0,65.12,35.15,1.11,1.85,0,16.28,5.55,0,1.11,10.73,8.51,11.84,2.59,0,0,2.22
3Month,0.94,14.77,0.73,54.4,1.04,0,0.52,1.14,0.31,5.72,16.43,0.62,63.87,4.68,2.81,7.91,4.99,17.47,12.27,48.78,10.82,0.31,7.7,1.87,6.35,2.5,9.05,4.68,0,2.5,1.87,0.1,75.52,3.64,0.62,0.1,1.46,14.56,12.69,17.37
22Month,0.14,13.12,0.68,17.63,0.82,0,0.82,0.55,0.41,1.91,11.75,13.94,36.21,2.6,2.6,5.19,1.23,2.73,7.93,28.15,0.68,1.64,2.32,0.27,2.05,0.41,3.42,2.05,0.27,1.5,0.41,0,13.8,5.19,9.57,0,0.82,2.32,0.14,5.33
