stage,Epithelial.cell,Epithelial.cell..Brain.,Keratinocyte,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell
24hpf,0,0,0,0,1,0
72hpf,0.281848056003223,0.84554416800967,0.281848056003223,0,0.563696112006446,0.281848056003223
21Day,0.369986860264282,0,0,0,0,0
3Month,0,0,0,0.312051019934018,0,0
