stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,9,5,0,45,1,0,0,0,0,0,0,0,2,0,0,0,0,3,31,1,20,0,0,0,0,6,149,0,0,0,1,0,0,0,0,0,1,0,0,0
72hpf,10.15,5.07,0,42.56,33.26,7.05,0,0.28,0,0,0.56,0,0,1.41,0,0.28,0,38.61,275.65,1.41,50.73,0,21.98,1.97,0.56,182.36,213.64,0.56,2.25,0,37.49,2.54,0.85,48.2,4.51,1.69,4.79,0,0,0
21Day,26.64,4.07,4.81,412.91,23.31,55.13,0,13.32,0,2.22,2.22,0,0,173.15,2.22,15.17,36.26,14.06,239.01,11.1,139.86,0,1.11,10.73,0.74,168.34,220.88,2.22,6.66,0,79.18,31.08,5.18,61.05,7.77,10.73,8.51,0,0,7.4
3Month,0.83,6.45,3.33,777.11,10.51,0,4.26,1.46,0.21,63.87,14.56,0.1,0,222.8,21.53,3.43,217.5,13.21,107.14,13.83,28.6,5.72,0.73,10.82,6.55,4.37,5.41,6.66,6.55,0,4.47,13.94,117.54,8.74,0.21,0,1.25,7.39,22.68,13.73
22Month,0,2.73,4.1,83.77,3.42,0,2.87,0.68,0,15.3,6.7,6.83,0,100.85,1.5,3.69,94.42,0.82,6.15,5.19,13.94,0.27,3.01,3.83,0,2.32,5.33,3.28,3.14,0.14,1.09,0.55,19.13,24.73,1.37,0,0.14,0.55,0.14,0.55
