stage,Hepatocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Spermatocyte
24hpf,0,1,0,2,0,0,0,0
72hpf,0,0,0,1.40924028001612,0,0,0.281848056003223,0
21Day,0,0,0.369986860264282,0,0.369986860264282,0.369986860264282,0,0
3Month,0.104017006644673,0,0,0,0,0.208034013289345,0,1.35222108638074
