stage,Epithelial.cell,Erythrocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Primordial.germ.cell,Smooth.muscle.cell,T.cell
24hpf,0,1,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0
21Day,0,0,0,0,0.369986860264282,0,0.369986860264282,0,0,0,0,0,0.369986860264282
3Month,0,0,0.104017006644673,0,0,0.104017006644673,0,0,0.312051019934018,0,0.208034013289345,2.08034013289345,1.56025509967009
22Month,0.136649431988133,0,0.683247159940666,0.273298863976266,0,0,0,0.136649431988133,0,0,0,0,0.273298863976266
