stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,83,10,0,26,0,2,0,0,0,1,0,1,0,0,1,0,4,7,9,59,0,0,0,2,60,1836,0,0,7,0,0,0,0,0,1,0,0,0
72hpf,12.68,3.38,0,9.02,1.97,10.71,0,0.28,0,0,0,0,0,0,0.85,0,5.07,19.73,2.25,14.94,0,0.56,0.56,0.28,837.09,574.97,3.1,17.76,44.25,0.28,0,101.18,1.97,0.56,14.94,0,0,0
21Day,10.36,1.11,1.11,19.61,0.37,11.84,0,4.81,0.37,0.37,0,0,2.96,0.37,5.18,2.59,2.59,9.99,2.96,22.2,0,0,2.96,0,291.55,193.87,0.74,15.91,19.61,11.1,0.37,38.85,1.48,3.7,13.69,0,0,3.33
3Month,0,0.1,0.1,2.08,0,0,0.1,0,0.21,1.14,0,0,6.97,0.52,0.21,1.25,0.21,0.73,0.62,2.5,0.42,0,0,0.1,3.12,4.26,0.52,8.01,0,0.42,6.45,1.25,0,0.1,0.42,0.1,1.35,0.31
22Month,0,0.27,0.27,1.37,0.14,0,0.14,0,0.14,1.09,0.27,0,15.3,0.14,0.27,1.23,0,0.14,0.68,1.91,0.14,0.55,0.14,0.27,0.68,2.32,0.96,3.96,0,0,5.47,1.78,0.14,0,0,0.14,0,0.14
