stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,4,0,0,0,7,0,39,3,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.13,0,0,2.54,12.97,0.28,0,0,0,0,0,0,0,0,0,0,1.41,3.38,0.28,4.79,0,0,0,0.85,7.05,7.05,0.28,0,0,5.36,0,0.56,5.64,0.56,2.82,0,0,0
21Day,0.74,0.37,0,4.07,14.43,0.37,0,0.37,0,0,0,0,0,0,1.48,0,0.37,3.7,0,4.44,0,0,1.48,0.37,2.96,2.96,0,0,0,0.74,0.37,1.85,1.11,0,0.37,0,0,0.37
3Month,0.31,3.12,0.94,51.8,4.16,0,0.31,0.1,0.1,1.77,3.43,0,14.98,3.02,0,5.2,14.15,4.68,3.22,7.49,7.39,0.31,3.43,3.02,3.74,0.42,0.62,0.62,0,0.21,2.5,86.65,1.25,0.1,2.18,1.77,399.32,2.6
22Month,0,2.32,0.55,21.45,1.37,0,0.41,0,0,0.27,1.09,1.64,14.76,0.14,0.55,1.78,1.09,1.09,1.78,5.19,0.68,1.09,1.64,0.14,1.64,0.41,0.14,0.41,0.14,0,0.41,23.64,0.27,1.64,0.68,0.27,1.5,0
