stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Retinal.pigment.epithelial.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
72hpf,0.281848056003223,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0.281848056003223,0,1.40924028001612,1.69108833601934,0,0,0,0
21Day,0,0,0.739973720528564,0,0,0,0,0,0,0,0.369986860264282,2.21992116158569,0.369986860264282,0,1.10996058079285,0.369986860264282,0,0,0,0.369986860264282
3Month,0,0,0.104017006644673,0,0,0,0.208034013289345,0,0,0,0,0.104017006644673,0,0.104017006644673,0,0,0,0,0.104017006644673,0
22Month,0,0.136649431988133,0.956546023916932,0.136649431988133,0.136649431988133,8.06231648729985,3.68953466367959,1.50314375186946,0.546597727952532,0.136649431988133,0.273298863976266,3.41623579970333,0.683247159940666,0,0,0,0.136649431988133,0.136649431988133,0,5.19267841554906
