stage,Endothelial.cell,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Muscle.cell,Nephron.cell,Neural.cell,Oocyte,Pancreatic.cell,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,1.12739222401289,0,0,0,0,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0.369986860264282,0,0,0,0,0,0,0,0,0,0
3Month,0.104017006644673,3.84862924585289,0.104017006644673,0.104017006644673,0.104017006644673,0,0.208034013289345,0.520085033223363,0.104017006644673,0,0,0.104017006644673,0.104017006644673,0,0.104017006644673,0.208034013289345,0.104017006644673,0.104017006644673
22Month,0,0.956546023916932,0,0.409948295964399,3.41623579970333,0.136649431988133,0.409948295964399,0,0.136649431988133,0.409948295964399,0.136649431988133,0,0,0.136649431988133,0,0,0,0
