stage,Endothelial.cell,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,2.53663250402901,0.84554416800967,0.281848056003223,0,0,0,0,0
21Day,0,0.739973720528564,0.739973720528564,0.369986860264282,0,0,0,0,0.369986860264282,0,0,0.369986860264282,0,0.369986860264282,0,0.739973720528564,0,0,0,0,0,0,0
3Month,0,0.520085033223363,0,0,0.104017006644673,0.208034013289345,0.312051019934018,0.208034013289345,0,0.104017006644673,0.104017006644673,0.208034013289345,0.208034013289345,0.104017006644673,0.208034013289345,0,0,0,0.104017006644673,0.104017006644673,0.208034013289345,0.104017006644673,0.104017006644673
22Month,0.136649431988133,0,0,0,0,0.136649431988133,0.956546023916932,0,0,0.136649431988133,0,0,0,0,0,0,0,0,0.409948295964399,0,0,0,0
