stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Goblet.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Radial.glia
24hpf,0,0,1,0,0,0,0,0,0,0,0,1,11,0,0
72hpf,0.281848056003223,0.281848056003223,0,0.563696112006446,0,0.281848056003223,0,0,0,0.281848056003223,0.563696112006446,5.63696112006446,0,0.281848056003223,0.563696112006446
21Day,0,0,0,0,0,0,0.369986860264282,0.369986860264282,0.369986860264282,0.369986860264282,0.739973720528564,2.21992116158569,0.739973720528564,0,0.369986860264282
22Month,0,0,0,0,0.136649431988133,0,0,0,0,0,0,0,0,0,0
