stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0,0,1.13,0,1.97,0,0,0,0,0,0,0,0,0,0,0.56,9.58,0.85,1.97,0,0,0,0,1.41,1.69,0,0,1.41,0,0,0.56,0.56,0,0,0,0,0
21Day,1.48,0,0.74,15.91,0.37,4.07,0,0.37,0,0.37,1.11,0,0.37,0.37,2.22,0,1.85,9.62,0.74,1.85,0,0,0,0,1.48,0.37,0.37,0,1.85,0.74,0,0,0,1.11,0,0,0,1.11
3Month,0.1,0.94,0.62,10.82,0,0,0.42,0.1,0.1,1.35,7.07,0,22.05,11.13,0.1,5.41,1.35,3.64,5.62,3.43,0.52,0,1.46,1.46,0.1,0.21,1.14,0.1,0,0.73,0.94,0.21,0,0,0,1.04,0.83,7.07
22Month,0.27,0.55,0.27,3.14,0,0,0.14,0.14,0,0.55,8.61,0.55,22.14,1.91,0.27,3.28,0.27,0.27,2.73,2.46,0.14,0.41,0.27,0,0.27,0,0.41,0.27,0,0,0.14,0.41,0.14,0,0.14,0,0,0.27
