stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,0.28,0,0,3.1,0.56,0.28,0,0,0,0.28,0,0,0,0,0,1.13,6.2,0,1.13,0,0,0,0,5.36,0.85,0,0,1.97,0,0,0.56,0,0,0,0,0,0
21Day,0.74,0.37,0.37,14.43,0.37,0.37,0,0.37,0,0.74,0,0,0,4.44,0,0.74,4.07,2.22,5.55,0,0,0,0,9.25,1.85,0,1.11,1.48,0.74,0,0.74,0.74,0.37,0,0,0,1.85
3Month,0.1,0.31,0.31,13.73,0,0,0.31,0,1.14,3.64,0,7.28,1.66,0.42,3.43,1.35,5.41,5.1,2.7,0.52,0,0.42,0.42,0.21,0,0.1,0.1,0.21,0.52,1.46,0,0.1,0,0.21,0.62,0.94,3.74
22Month,0.14,0.68,0.41,4.65,0,0,0.27,0.14,0.68,2.6,0.82,21.73,0.68,0.14,4.65,0.14,0.96,3.55,2.46,0,0.82,0.14,0,0.14,0,0.68,0.41,0.27,0.14,0.68,0.14,0.82,0,0,0,0,0.55
