stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,1,2,4,0,0,0,0,1,21,0,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,0.28,0.28,0,0.85,0.85,1.41,0,0,0,0,0,0.28,0,0,0,1.13,5.07,0.28,1.97,0,0.28,0,0,16.35,8.46,0,0,0,2.82,0,0,1.69,0.56,0,0.56,0,0,0
21Day,1.48,0,0.74,6.29,0,2.22,1.85,0,0.37,0,0,2.22,0.74,2.59,0.37,0.37,4.44,1.11,5.92,0,0.37,0.37,0,10.36,7.03,0.37,0.37,0,2.22,1.85,0,1.48,0,0.74,0,0,0,1.11
3Month,0,0.42,0.31,15.71,0.21,0,0.42,1.87,4.99,0,0,10.51,1.35,0.31,8.74,0.73,5.2,1.87,3.22,0.73,0,1.66,0.42,0.83,0.31,0.52,0.62,0,0.21,0.73,4.26,0.21,0,0,0.31,1.14,1.46,1.77
22Month,0.14,0.96,0.27,2.73,0,0,0,0.27,6.15,2.87,0,20.63,0.68,0.55,4.1,0.14,0.41,1.91,1.78,0.14,0.96,1.09,0.14,0.14,0.14,0.27,0.14,0.14,0,0.14,0.41,0.14,0.14,0,0,0.27,0,0
