stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,238,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,3,1,7,5,0,0,0,0,3,26,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,193.07,1.97,0,0.85,0,1.97,0,0,0,0,0,0,0,0,0.56,0,2.82,3.95,3.95,12.4,0,1.69,0,0.28,16.63,13.81,0,0,6.2,0.85,0.28,0.85,0,0.56,1.41,0,0,0
21Day,192.39,0,0.37,4.44,0.37,3.7,0,1.48,0,0.37,0,0,2.96,0,3.33,1.11,1.11,1.85,11.84,12.58,0,0,1.48,0.37,6.29,6.66,0,0.37,4.07,4.07,1.85,1.11,0.74,1.11,0,0,0,1.85
3Month,6.66,3.95,0.1,5.82,0,0,0.31,0.1,4.06,0.73,0,0,30.69,0.73,0.62,8.43,2.18,0.73,9.57,1.77,0.1,0,0.31,3.22,0.42,0.1,0.62,0,0.21,1.56,45.04,0,0.1,0,0,1.14,27.88,5.1
22Month,0.27,12.44,0.27,1.37,0,0,0,0,1.23,1.09,68.6,0,32.39,0.55,0.68,2.32,0.55,0.55,6.97,2.05,0,0.41,0.14,0.27,0.14,0,0.27,0.27,0,0,9.43,0,0.14,0,0,0,0,1.09
